RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30
394421,130,"Brownsville, TX",msa,TX,137053.0,144183.0,139991.0,139018.0,136615.0,140533.0,142934.0,146230.0,148249.0,153835.0,148331.0,152207.0,157588.0,169002.0,169179.0,161143.0,158198.0,155989.0,164987.0,169642.0,172190.0,170894.0,168977.0,173901.0,170528.0,169871.0,163245.0,171563.0,172286.0,181717.0,175919.0,179835.0,181367.0,195732.0,200609.0,206473.0,203036.0,212660.0,211275.0,209302.0,201768.0,204993.0,217877.0,225618.0,225003.0,227004.0,239232.0,244015.0,246899.0,238862.0,236485.0,234275.0,226329.0,237830.0,218261.0,225226.0,217591.0
394820,131,"Manchester, NH",msa,NH,260824.0,263810.0,266692.0,271737.0,269046.0,266808.0,267492.0,268917.0,272436.0,273270.0,275003.0,276035.0,278308.0,277859.0,279366.0,283099.0,285042.0,289099.0,287351.0,293942.0,302390.0,308781.0,308563.0,304705.0,309061.0,313982.0,319453.0,325393.0,329791.0,331917.0,334505.0,335629.0,344982.0,352099.0,363095.0,368166.0,370659.0,378717.0,379969.0,383331.0,375514.0,375664.0,368498.0,381387.0,389966.0,407507.0,409033.0,414073.0,413784.0,420145.0,415803.0,416046.0,415181.0,408733.0,412164.0,412100.0,416747.0
394612,132,"Fort Wayne, IN",msa,IN,142976.0,144301.0,145979.0,146880.0,144854.0,142775.0,143638.0,147730.0,151660.0,153054.0,154271.0,152609.0,153664.0,154027.0,156764.0,155621.0,154869.0,154715.0,156822.0,157616.0,157991.0,159777.0,160791.0,162585.0,162218.0,164765.0,169536.0,171756.0,172078.0,172230.0,175102.0,175693.0,175079.0,173887.0,176968.0,182306.0,185655.0,189132.0,188185.0,190755.0,191372.0,190824.0,193873.0,195674.0,200636.0,200803.0,206505.0,208156.0,210392.0,208889.0,211158.0,214369.0,212123.0,208345.0,203020.0,209508.0,217380.0
394658,133,"Gulfport, MS",msa,MS,144625.0,142096.0,141640.0,139435.0,140499.0,140985.0,142133.0,143243.0,145621.0,144941.0,144965.0,148534.0,150917.0,153926.0,152254.0,155394.0,155451.0,159271.0,160013.0,164358.0,163254.0,161292.0,158389.0,160434.0,162959.0,165705.0,167115.0,172215.0,178016.0,182088.0,179315.0,179626.0,178144.0,182314.0,179161.0,182431.0,181623.0,185464.0,188327.0,190325.0,189487.0,189641.0,190991.0,195977.0,199101.0,207739.0,212649.0,215730.0,212529.0,209384.0,204778.0,206043.0,204743.0,205336.0,203858.0,204623.0,211907.0
395051,134,"Salisbury, MD",msa,DE,239442.0,235459.0,239783.0,243198.0,239628.0,239473.0,242955.0,248821.0,247108.0,246359.0,244314.0,245827.0,248145.0,252086.0,253849.0,258584.0,260931.0,264804.0,258905.0,258528.0,262291.0,262213.0,265618.0,272404.0,286957.0,297122.0,295788.0,295751.0,297524.0,298497.0,301258.0,301409.0,309989.0,312730.0,315399.0,317154.0,320230.0,324645.0,323765.0,328165.0,334308.0,340447.0,348131.0,349482.0,351980.0,357763.0,364807.0,367613.0,358890.0,357304.0,359587.0,358993.0,349016.0,345367.0,344946.0,359087.0,364069.0
394596,135,"Flint, MI",msa,MI,141926.0,139075.0,138234.0,137655.0,137718.0,142048.0,141873.0,144632.0,140952.0,143683.0,145260.0,145957.0,144450.0,141057.0,141092.0,141984.0,143054.0,140587.0,143615.0,146495.0,155698.0,154125.0,155873.0,152879.0,154209.0,155061.0,157653.0,161428.0,161241.0,161264.0,160633.0,164755.0,163500.0,169729.0,167846.0,169922.0,166924.0,173158.0,177751.0,180021.0,177426.0,174925.0,175011.0,176856.0,180455.0,183032.0,183101.0,181915.0,180187.0,182463.0,182027.0,179983.0,177925.0,178593.0,179959.0,180713.0,184602.0
394972,136,"Peoria, IL",msa,IL,114602.0,119471.0,115175.0,117369.0,115932.0,119238.0,121865.0,119325.0,117001.0,115144.0,118006.0,117233.0,114369.0,112451.0,118083.0,122676.0,124229.0,122119.0,121925.0,124431.0,127804.0,126993.0,125557.0,122319.0,119760.0,120626.0,122295.0,129148.0,129999.0,129461.0,125446.0,125824.0,124347.0,125351.0,124999.0,126738.0,128655.0,126442.0,128314.0,127151.0,128133.0,126680.0,127991.0,131911.0,131196.0,132509.0,133538.0,135077.0,136792.0,135172.0,135846.0,134151.0,132882.0,132727.0,130154.0,129997.0,130573.0
394439,137,"Canton, OH",msa,OH,136605.0,136854.0,138320.0,136312.0,138972.0,139027.0,140126.0,136540.0,133885.0,134482.0,136676.0,138045.0,136243.0,134998.0,135630.0,135125.0,139149.0,142124.0,145445.0,145578.0,142843.0,141874.0,141939.0,145927.0,150084.0,153659.0,152365.0,149609.0,149272.0,148533.0,146869.0,145624.0,149017.0,158189.0,156346.0,158064.0,156074.0,162271.0,163357.0,168237.0,168272.0,166506.0,164916.0,164312.0,162977.0,160914.0,161149.0,162113.0,163333.0,163945.0,168232.0,167529.0,169230.0,169051.0,168465.0,170659.0,176375.0
395070,138,"Savannah, GA",msa,GA,203763.0,206207.0,210407.0,209054.0,206443.0,203608.0,202152.0,203322.0,204689.0,210630.0,212440.0,218348.0,216691.0,218003.0,214877.0,216145.0,220300.0,226170.0,225974.0,224072.0,221261.0,217965.0,216022.0,217381.0,226516.0,238636.0,247216.0,252004.0,252464.0,253631.0,253253.0,255014.0,255412.0,256714.0,256314.0,261453.0,263330.0,267161.0,264652.0,273215.0,275752.0,276932.0,275752.0,278350.0,287827.0,297707.0,307106.0,308528.0,308372.0,307805.0,313494.0,311017.0,306987.0,305028.0,311164.0,318408.0,323150.0
394372,140,"Beaumont, TX",msa,TX,145563.0,143392.0,144814.0,150440.0,156991.0,157984.0,156557.0,155003.0,151644.0,152476.0,156943.0,158946.0,164417.0,162884.0,167305.0,174618.0,175470.0,177806.0,166851.0,166381.0,155447.0,155709.0,154428.0,157246.0,157931.0,156218.0,170619.0,171730.0,181729.0,174367.0,173739.0,167345.0,170721.0,180604.0,186186.0,183117.0,176126.0,178927.0,185651.0,188857.0,193353.0,193791.0,200103.0,200106.0,196900.0,198534.0,193541.0,204658.0,202692.0,209959.0,204728.0,192539.0,180400.0,182730.0,192206.0,194287.0,192250.0
395096,141,"Shreveport, LA",msa,LA,151870.0,159205.0,153865.0,156489.0,144304.0,142870.0,140826.0,144923.0,152365.0,154344.0,157610.0,157239.0,158695.0,161383.0,156759.0,155133.0,157402.0,159161.0,161993.0,158417.0,160235.0,155181.0,153886.0,153566.0,160113.0,165059.0,172971.0,172968.0,173842.0,172113.0,175065.0,181874.0,187395.0,196551.0,202340.0,202859.0,198220.0,193725.0,203326.0,203334.0,207643.0,199903.0,203887.0,201784.0,205879.0,211160.0,214322.0,217302.0,213923.0,207343.0,198939.0,197110.0,199444.0,203810.0,202410.0,202881.0,201826.0
395164,142,"Trenton, NJ",msa,NJ,260423.0,257091.0,260381.0,258836.0,251717.0,246504.0,253026.0,258106.0,264595.0,261918.0,261507.0,262171.0,257487.0,257701.0,258383.0,265313.0,275018.0,270136.0,276830.0,273167.0,285666.0,282736.0,281151.0,271007.0,272681.0,277332.0,296212.0,313621.0,316204.0,321608.0,316631.0,326703.0,314459.0,313401.0,312288.0,317445.0,318346.0,318778.0,318911.0,326202.0,326740.0,341025.0,339185.0,344338.0,337109.0,334890.0,334870.0,329476.0,339832.0,345767.0,364678.0,360384.0,361976.0,355188.0,357135.0,351329.0,357851.0
394875,143,"Montgomery, AL",msa,AL,150684.0,155464.0,153867.0,158335.0,156473.0,157547.0,156946.0,155436.0,157050.0,158059.0,159773.0,159915.0,159970.0,163236.0,165062.0,171154.0,166937.0,163404.0,155815.0,157719.0,163371.0,168319.0,175276.0,177189.0,177146.0,176117.0,181013.0,184421.0,180096.0,176698.0,175818.0,180186.0,183617.0,183214.0,188650.0,191046.0,197412.0,197551.0,200464.0,197012.0,193318.0,193556.0,198652.0,200493.0,196735.0,193721.0,198021.0,200956.0,202115.0,201021.0,199326.0,193489.0,191871.0,186447.0,187835.0,188833.0,195149.0
394520,144,"Davenport, IA",msa,IL,128062.0,132018.0,134405.0,137468.0,135742.0,135233.0,136495.0,138513.0,137529.0,136371.0,136431.0,136446.0,141281.0,142613.0,144420.0,139540.0,137901.0,139984.0,142612.0,142287.0,141817.0,143291.0,143414.0,137978.0,137452.0,140670.0,148510.0,149186.0,152773.0,150573.0,152609.0,151947.0,151972.0,150576.0,150593.0,153776.0,157146.0,157019.0,155143.0,151494.0,150358.0,149290.0,152618.0,152872.0,156656.0,156877.0,158578.0,163346.0,163387.0,162595.0,157860.0,159321.0,158842.0,153532.0,149434.0,149207.0,158105.0
395146,145,"Tallahassee, FL",msa,FL,177616.0,178071.0,179184.0,181847.0,183065.0,181383.0,179774.0,180121.0,182032.0,184456.0,186778.0,189778.0,188023.0,184572.0,186582.0,191728.0,199023.0,197803.0,194869.0,201470.0,209892.0,216239.0,206001.0,202805.0,200885.0,211633.0,218310.0,229648.0,226252.0,223022.0,213752.0,213972.0,210741.0,212438.0,216540.0,219977.0,221447.0,220031.0,221384.0,227769.0,233821.0,239992.0,234226.0,234698.0,238713.0,243121.0,245669.0,250219.0,255996.0,255708.0,250100.0,248743.0,251214.0,254844.0,256153.0,254725.0,255178.0
394576,146,"Eugene, OR",msa,OR,288307.0,287380.0,289735.0,287884.0,293767.0,293505.0,295931.0,291859.0,291378.0,290534.0,294527.0,299192.0,305465.0,303127.0,303036.0,301214.0,310525.0,316179.0,326001.0,327826.0,327781.0,323684.0,323207.0,325362.0,332614.0,338859.0,350191.0,353859.0,355166.0,352373.0,356202.0,368033.0,372491.0,379460.0,383863.0,391711.0,398758.0,401717.0,405483.0,406638.0,409531.0,408719.0,413920.0,419536.0,436245.0,444560.0,440213.0,437878.0,434948.0,444531.0,440892.0,434287.0,428713.0,428468.0,430466.0,427058.0,429257.0
394901,147,"Naples, FL",msa,FL,313386.0,315531.0,318467.0,326035.0,324478.0,320617.0,314357.0,316495.0,314554.0,319640.0,317311.0,318957.0,316514.0,318667.0,325153.0,328807.0,330426.0,322906.0,321328.0,327596.0,333708.0,325767.0,323390.0,331491.0,349545.0,360259.0,370014.0,375073.0,378536.0,378218.0,378303.0,378542.0,384857.0,397099.0,408469.0,417100.0,426475.0,428754.0,438424.0,444749.0,462920.0,474837.0,493606.0,509755.0,525460.0,544242.0,567156.0,569747.0,566691.0,549982.0,544664.0,547497.0,548630.0,553490.0,559668.0,574823.0,602131.0
394332,148,"Ann Arbor, MI",msa,MI,261593.0,258300.0,258645.0,259340.0,262161.0,258746.0,261475.0,266126.0,273764.0,271901.0,272625.0,270931.0,268754.0,269104.0,273256.0,271968.0,271230.0,271459.0,272291.0,270395.0,269130.0,279286.0,281979.0,280549.0,276219.0,275122.0,283135.0,289264.0,294370.0,292123.0,288816.0,299662.0,306220.0,316431.0,315387.0,318189.0,317745.0,312192.0,312545.0,320066.0,329730.0,326037.0,324263.0,322243.0,335179.0,341055.0,354692.0,353648.0,352915.0,346048.0,344801.0,343253.0,342769.0,336937.0,333438.0,330411.0,348867.0
394927,149,"Ocala, FL",msa,FL,152114.0,152731.0,155023.0,156650.0,158923.0,159009.0,160471.0,159255.0,158800.0,157223.0,160499.0,161848.0,162364.0,158556.0,158495.0,160255.0,164870.0,167557.0,168619.0,170304.0,171438.0,167628.0,166019.0,164541.0,170859.0,173208.0,178613.0,181645.0,183440.0,183026.0,182466.0,187337.0,195953.0,204135.0,206868.0,212680.0,216742.0,228148.0,229310.0,232943.0,235414.0,240081.0,247303.0,249052.0,256431.0,259677.0,265329.0,267750.0,269427.0,267040.0,264737.0,263038.0,261523.0,258329.0,262486.0,265457.0,267359.0
394679,150,"Hickory, NC",msa,NC,145523.0,148489.0,145381.0,146006.0,146776.0,150546.0,148482.0,149473.0,151660.0,158146.0,158248.0,161855.0,161083.0,161588.0,158501.0,160986.0,166146.0,166898.0,167499.0,168552.0,172467.0,174243.0,173864.0,175879.0,179175.0,185107.0,188091.0,190550.0,189416.0,189564.0,189536.0,190881.0,190507.0,196365.0,202368.0,205332.0,203961.0,200507.0,202896.0,210757.0,213208.0,218121.0,218046.0,221874.0,222557.0,225619.0,230044.0,229266.0,233879.0,230971.0,233983.0,230003.0,231093.0,232132.0,228375.0,233241.0,232854.0
394697,151,"Huntington, WV",msa,OH,121795.0,127959.0,127348.0,133363.0,133591.0,133550.0,135464.0,134918.0,133275.0,130340.0,128905.0,128721.0,128834.0,132762.0,132939.0,129325.0,127181.0,133004.0,139046.0,140173.0,138951.0,133651.0,132618.0,130003.0,136229.0,139506.0,141607.0,142405.0,142058.0,143996.0,143767.0,144625.0,141530.0,142348.0,143679.0,149303.0,144297.0,144266.0,142898.0,145398.0,145149.0,144469.0,147792.0,151213.0,150251.0,152306.0,153393.0,154970.0,154675.0,152320.0,151798.0,154718.0,154282.0,148256.0,143509.0,142984.0,149120.0
394602,152,"Fort Collins, CO",msa,CO,372842.0,374993.0,374112.0,376002.0,373593.0,373630.0,372386.0,378372.0,382701.0,387932.0,390165.0,390769.0,389707.0,385791.0,381468.0,376859.0,375898.0,378801.0,378824.0,382290.0,387950.0,394419.0,395190.0,397013.0,401055.0,408854.0,416308.0,417132.0,410631.0,405733.0,413038.0,424416.0,428766.0,435876.0,444222.0,463103.0,468807.0,473160.0,471614.0,474733.0,481072.0,484307.0,498052.0,510292.0,532341.0,540536.0,543903.0,542243.0,537874.0,542338.0,540872.0,540904.0,536731.0,531750.0,532754.0,537548.0,543714.0
395033,153,"Rockford, IL",msa,IL,120801.0,122306.0,122440.0,126463.0,122811.0,122624.0,121500.0,122520.0,121957.0,122281.0,124806.0,125853.0,129242.0,129747.0,128456.0,128449.0,129031.0,131214.0,127663.0,129583.0,131934.0,131829.0,127892.0,128354.0,133174.0,137306.0,138374.0,142584.0,141251.0,141575.0,137425.0,136243.0,135220.0,139572.0,144726.0,146157.0,147708.0,147202.0,149577.0,147508.0,150211.0,149665.0,149190.0,149534.0,148498.0,151657.0,156374.0,158871.0,158938.0,153790.0,156641.0,153683.0,153785.0,151016.0,152665.0,153477.0,155136.0
394796,154,"Lincoln, NE",msa,NE,184857.0,181671.0,179125.0,180991.0,178852.0,179401.0,175253.0,178765.0,181644.0,188697.0,190419.0,190318.0,187971.0,186217.0,188717.0,187792.0,185549.0,186561.0,184000.0,185693.0,183036.0,193435.0,193077.0,200956.0,201894.0,206526.0,207578.0,208428.0,208686.0,210573.0,216906.0,221030.0,222953.0,221158.0,222591.0,227177.0,228229.0,230579.0,230781.0,230655.0,230990.0,230607.0,230433.0,233857.0,240732.0,245965.0,248749.0,252378.0,256302.0,254219.0,250388.0,248186.0,248620.0,252151.0,252827.0,254931.0,257401.0
394622,155,"Gainesville, FL",msa,FL,184288.0,187807.0,186146.0,188953.0,187712.0,190575.0,194373.0,196805.0,197724.0,191815.0,192344.0,193670.0,194418.0,196141.0,200972.0,203223.0,206111.0,204074.0,207358.0,202042.0,205504.0,199053.0,204183.0,204431.0,213958.0,218737.0,222070.0,223963.0,224209.0,226748.0,232486.0,229611.0,228369.0,223442.0,223630.0,226542.0,233466.0,242319.0,249020.0,249991.0,253902.0,246566.0,250251.0,251135.0,259777.0,265667.0,271339.0,279078.0,276055.0,272706.0,266855.0,270774.0,274223.0,276108.0,280705.0,279704.0,284103.0
394405,156,"Boulder, CO",msa,CO,506143.0,506601.0,511944.0,510996.0,520381.0,515875.0,529201.0,508230.0,524302.0,527600.0,536435.0,526995.0,523923.0,525554.0,525153.0,525302.0,523459.0,526206.0,527396.0,531980.0,536593.0,529897.0,518951.0,519863.0,542173.0,568005.0,578853.0,578489.0,571353.0,568919.0,564067.0,571797.0,609237.0,628698.0,648423.0,635657.0,639858.0,627762.0,641747.0,654495.0,662960.0,649324.0,669841.0,706189.0,734655.0,756708.0,757981.0,755741.0,731872.0,723645.0,716635.0,700013.0,705696.0,707201.0,712363.0,714736.0,731547.0
394646,157,"Green Bay, WI",msa,WI,170694.0,166934.0,170969.0,175183.0,176289.0,173131.0,173321.0,171498.0,177116.0,177503.0,184215.0,186921.0,187631.0,188360.0,186351.0,187161.0,184596.0,183080.0,180276.0,182404.0,184498.0,186342.0,186191.0,188554.0,194496.0,196215.0,199478.0,199415.0,200619.0,198440.0,195995.0,201653.0,203856.0,209903.0,211650.0,222457.0,227137.0,228654.0,228911.0,237657.0,241042.0,234547.0,229629.0,233406.0,246691.0,253366.0,253902.0,247817.0,248630.0,253469.0,265289.0,263484.0,261144.0,258449.0,257057.0,265627.0,264377.0
394488,158,"Columbus, GA",msa,GA,152332.0,154997.0,154274.0,160606.0,157303.0,156253.0,154519.0,156746.0,160291.0,163171.0,165909.0,167076.0,165320.0,165373.0,168807.0,170045.0,168640.0,169988.0,167470.0,172322.0,170428.0,172841.0,167749.0,167699.0,167372.0,175219.0,182096.0,185851.0,185849.0,186193.0,183343.0,183528.0,181976.0,185662.0,190536.0,195068.0,196602.0,196495.0,196368.0,195122.0,194049.0,195752.0,198569.0,202421.0,209309.0,210981.0,208226.0,197336.0,198615.0,203028.0,210312.0,203093.0,192803.0,188626.0,198658.0,202469.0,206599.0
395107,159,"South Bend, IN",msa,IN,134734.0,136754.0,133461.0,134096.0,130755.0,136887.0,137757.0,137978.0,136112.0,138533.0,142933.0,141312.0,142075.0,143404.0,144130.0,142228.0,142842.0,142973.0,143383.0,145798.0,152554.0,153953.0,152578.0,150777.0,154485.0,153085.0,154405.0,157638.0,164690.0,163253.0,161038.0,154948.0,158175.0,161201.0,164244.0,169279.0,171642.0,176323.0,174577.0,177802.0,178106.0,176819.0,172601.0,181097.0,188412.0,193682.0,192687.0,196845.0,193296.0,199099.0,189328.0,193647.0,186577.0,190523.0,197916.0,192556.0,195533.0
395109,160,"Spartanburg, SC",msa,SC,152854.0,154517.0,156351.0,157252.0,156949.0,155010.0,159451.0,160822.0,165335.0,165425.0,167678.0,169715.0,169499.0,168833.0,167542.0,169503.0,171645.0,171727.0,171925.0,172187.0,176771.0,177864.0,178452.0,179938.0,186197.0,190249.0,193502.0,193061.0,194015.0,193609.0,194000.0,197605.0,200308.0,202921.0,207059.0,211659.0,214400.0,216368.0,218074.0,223074.0,224864.0,226298.0,230933.0,231454.0,238190.0,236651.0,244845.0,246332.0,247770.0,246536.0,245771.0,245426.0,243484.0,240192.0,241660.0,243415.0,249328.0
394645,161,"Greeley, CO",msa,CO,325895.0,327051.0,328464.0,333281.0,335427.0,334554.0,327838.0,330702.0,333981.0,342200.0,340989.0,343398.0,342227.0,344801.0,346791.0,347639.0,349039.0,350003.0,348122.0,351052.0,354034.0,358456.0,358771.0,360141.0,364757.0,370134.0,374978.0,378847.0,382811.0,384275.0,384550.0,390271.0,400972.0,414942.0,424197.0,430466.0,433969.0,435983.0,438389.0,442899.0,450072.0,453739.0,459334.0,467229.0,479069.0,490333.0,496849.0,496922.0,490175.0,484223.0,480371.0,480390.0,476726.0,470290.0,468189.0,464702.0,467461.0
394808,162,"Lubbock, TX",msa,TX,158440.0,160193.0,158853.0,158323.0,159979.0,160196.0,166617.0,163429.0,165891.0,163873.0,166965.0,167951.0,168317.0,167879.0,170502.0,168736.0,167923.0,162433.0,166509.0,168912.0,174406.0,173261.0,174841.0,179061.0,182309.0,185957.0,182603.0,187182.0,186095.0,189829.0,188560.0,190231.0,188258.0,191149.0,196561.0,204158.0,202926.0,204737.0,205105.0,210855.0,210129.0,207741.0,204895.0,213703.0,219795.0,226117.0,226241.0,228168.0,228087.0,224056.0,224665.0,221758.0,219269.0,221692.0,221131.0,221508.0,216835.0
394471,163,"Clarksville, TN",msa,TN,163395.0,165035.0,164822.0,164122.0,163540.0,164042.0,166367.0,165172.0,170893.0,174243.0,177961.0,176865.0,176595.0,176111.0,173347.0,173177.0,173464.0,177813.0,178325.0,178879.0,180995.0,182745.0,184728.0,184953.0,189394.0,194976.0,198847.0,201645.0,202575.0,204040.0,203348.0,203054.0,210578.0,219061.0,229044.0,228285.0,231073.0,233190.0,240176.0,244834.0,246369.0,246481.0,251933.0,261280.0,270970.0,273326.0,278393.0,278126.0,274648.0,267466.0,267524.0,271796.0,268937.0,265757.0,261727.0,267668.0,269992.0
395028,164,"Roanoke, VA",msa,VA,173262.0,177124.0,179209.0,179622.0,178253.0,181057.0,182417.0,182590.0,179939.0,182801.0,183607.0,187664.0,191756.0,189140.0,188885.0,188476.0,193844.0,195584.0,193838.0,197248.0,199690.0,201313.0,200043.0,201546.0,208630.0,214890.0,221107.0,221727.0,221719.0,219682.0,219045.0,218978.0,215723.0,219433.0,218359.0,221911.0,217811.0,226389.0,230562.0,235070.0,236002.0,234947.0,236068.0,234210.0,241826.0,249943.0,255906.0,253980.0,250573.0,246258.0,249762.0,244890.0,244461.0,246556.0,248533.0,255245.0,246997.0
394579,165,"Evansville, IN",msa,IN,143340.0,141818.0,141896.0,145983.0,147197.0,145899.0,144364.0,146022.0,147281.0,150491.0,147468.0,147849.0,149980.0,155337.0,157521.0,158384.0,157108.0,157036.0,156972.0,155083.0,153172.0,150604.0,151648.0,153946.0,158710.0,164574.0,167226.0,166788.0,165428.0,166724.0,169101.0,169179.0,170654.0,170929.0,174829.0,181589.0,183203.0,184557.0,181735.0,180937.0,181513.0,178297.0,178589.0,176396.0,183586.0,188028.0,193063.0,186849.0,186043.0,182734.0,187373.0,186909.0,185704.0,178340.0,183761.0,184700.0,194498.0
394747,167,"Kingsport, TN",msa,TN,128430.0,130062.0,131448.0,131226.0,127934.0,129027.0,131485.0,135575.0,135211.0,131568.0,133298.0,134313.0,139159.0,138169.0,144150.0,148195.0,148281.0,146798.0,141424.0,144863.0,145711.0,148093.0,148530.0,148548.0,153021.0,153225.0,154034.0,157187.0,157259.0,159398.0,156055.0,160080.0,162567.0,164018.0,164849.0,164809.0,168629.0,166030.0,168175.0,168724.0,175438.0,174625.0,173969.0,172356.0,174752.0,183867.0,186350.0,189588.0,188422.0,188518.0,190277.0,184645.0,186859.0,188307.0,198661.0,194458.0,194220.0
394741,168,"Kennewick, WA",msa,WA,274574.0,276705.0,275942.0,270681.0,266662.0,268098.0,270938.0,275855.0,278685.0,283290.0,296982.0,300557.0,303137.0,298183.0,301117.0,303575.0,305892.0,303781.0,299097.0,298673.0,301157.0,303558.0,301324.0,309644.0,314177.0,323287.0,323543.0,327496.0,325357.0,328284.0,328737.0,333023.0,331344.0,340113.0,348515.0,361102.0,368463.0,372070.0,375796.0,372294.0,377304.0,383480.0,392726.0,399747.0,404590.0,407301.0,408946.0,409917.0,407994.0,410185.0,408865.0,404547.0,399759.0,392049.0,395196.0,395340.0,393054.0
395179,169,"Utica, NY",msa,NY,118721.0,120931.0,120862.0,123914.0,124462.0,126235.0,128866.0,126985.0,125990.0,120899.0,125309.0,125314.0,127187.0,126731.0,130860.0,133876.0,134859.0,135261.0,133850.0,136664.0,136823.0,139605.0,138713.0,139031.0,137608.0,139299.0,143044.0,147540.0,148822.0,149135.0,151435.0,152708.0,157907.0,160919.0,160760.0,158232.0,156416.0,158953.0,162384.0,162541.0,163993.0,166384.0,169137.0,173239.0,171091.0,171945.0,168286.0,169801.0,175098.0,181896.0,183659.0,180133.0,174271.0,174369.0,175619.0,176052.0,174920.0
394660,170,"Hagerstown, MD",msa,MD,181890.0,182309.0,182809.0,181083.0,185728.0,188283.0,186353.0,184726.0,183721.0,187824.0,188902.0,189930.0,189486.0,188903.0,191271.0,190911.0,197155.0,199789.0,205560.0,203987.0,206484.0,206597.0,209126.0,209858.0,213478.0,216979.0,220488.0,223973.0,221301.0,221394.0,222352.0,228814.0,231208.0,226945.0,227898.0,230308.0,235982.0,239061.0,242838.0,248021.0,251230.0,254217.0,254167.0,259853.0,262660.0,271102.0,269377.0,273306.0,266946.0,265547.0,258981.0,260594.0,262678.0,263099.0,259965.0,260703.0,265517.0
394543,171,"Duluth, MN",msa,MN,150722.0,152616.0,150144.0,152247.0,152349.0,154592.0,152220.0,152943.0,155502.0,158770.0,159264.0,158080.0,157750.0,154694.0,153861.0,157623.0,157585.0,154895.0,152359.0,155207.0,166574.0,172856.0,176095.0,173866.0,172919.0,179399.0,183439.0,184827.0,183985.0,183351.0,180316.0,178553.0,180079.0,187844.0,192338.0,190999.0,193136.0,194816.0,199989.0,198558.0,196401.0,191387.0,194012.0,196244.0,199846.0,204863.0,207400.0,210394.0,209573.0,214610.0,217183.0,216577.0,210469.0,199911.0,206969.0,209886.0,227699.0
394803,173,"Longview, TX",msa,TX,,,,,163878.0,158636.0,160417.0,158922.0,166244.0,171656.0,175588.0,173325.0,176134.0,172093.0,174954.0,169461.0,172357.0,163675.0,165674.0,162877.0,170065.0,168804.0,178106.0,177064.0,180602.0,183749.0,190845.0,196157.0,192001.0,192716.0,192558.0,196227.0,199236.0,200751.0,205741.0,209712.0,216115.0,216811.0,219471.0,220280.0,224224.0,223666.0,225227.0,231270.0,238899.0,242615.0,242488.0,241094.0,240665.0,244129.0,241209.0,245257.0,247092.0,247678.0,248534.0,239981.0,242191.0
395229,174,"Wilmington, NC",msa,NC,233043.0,231055.0,235149.0,237314.0,233832.0,237028.0,236917.0,240744.0,236715.0,239275.0,239778.0,242712.0,245408.0,255269.0,256683.0,263536.0,256703.0,256344.0,256693.0,263606.0,265935.0,260468.0,258912.0,270142.0,282838.0,292907.0,295771.0,295040.0,295098.0,293094.0,294127.0,298355.0,297826.0,305059.0,305778.0,315169.0,315970.0,319457.0,319397.0,325057.0,329296.0,338926.0,342324.0,347512.0,358014.0,368703.0,379866.0,383253.0,383559.0,379076.0,379185.0,376948.0,373539.0,367119.0,375968.0,383834.0,390589.0
395061,175,"San Luis Obispo, CA",msa,CA,580154.0,593899.0,585015.0,587640.0,575006.0,580815.0,572928.0,575874.0,584353.0,583037.0,586578.0,581928.0,581627.0,583779.0,584081.0,586127.0,585356.0,592827.0,599233.0,598816.0,582398.0,570456.0,575783.0,584928.0,612362.0,620007.0,640151.0,648607.0,666432.0,667274.0,659692.0,658431.0,684757.0,701679.0,722674.0,720762.0,734898.0,725592.0,733794.0,733851.0,746965.0,761219.0,780334.0,789976.0,798351.0,813176.0,836048.0,826648.0,807771.0,790388.0,774282.0,783921.0,780805.0,782964.0,781104.0,786606.0,809383.0
753875,176,"Crestview, FL",msa,FL,271343.0,272434.0,274497.0,282506.0,281776.0,281995.0,269213.0,267915.0,265095.0,269590.0,269489.0,273188.0,279367.0,282964.0,285579.0,284701.0,291307.0,288845.0,289818.0,285818.0,287956.0,289844.0,297328.0,314398.0,334132.0,349469.0,353376.0,358801.0,359371.0,362736.0,365978.0,370387.0,379740.0,383097.0,376447.0,372382.0,361591.0,369676.0,376469.0,386082.0,397609.0,399049.0,404457.0,404515.0,424802.0,431155.0,439060.0,412282.0,405696.0,398172.0,403074.0,403608.0,400637.0,395293.0,397738.0,398176.0,413854.0
